ID,ID2,BRAND,TITLE,CATEGORY,UPC,MSRP,COST
ROHP465,ROHP2.5,Roots Organics,Roots Organics HP2 2.5 gal,Nutrients,609728632496,116,63.8
ROHP475,ROHP5G,Roots Organics,Roots Organics HP2 5 gal,Nutrients,609728632502,220,110
ROHPK465,ROHPK2.5,Roots Organics,Roots Organics HPK 2.5 gal,Nutrients,609728632540,126,69.3
RONB407,RONB3,Roots Organics,Roots Organics Nitro Bat Guano 3 lb,Fertilizers,609728631444,15,8.25
RONB412,RONB9,Roots Organics,Roots Organics Nitro Bat Guano 9 lb,Fertilizers,609728631451,36,19.8
ROO915D,ROD,Roots Organics,Roots Organics Original Potting Soil 1.5 cu ft,Soil,609728631857,26.2,14.15
ROOX402,ROIXP,Roots Organics,Roots Organics Oregonism XL 1.8 oz,Beneficials,609728631369,12,6.6
ROOX404,ROIX4,Roots Organics,Roots Organics Oregonism XL 4 oz,Beneficials,609728631376,20,11
ROOX408,ROIX8,Roots Organics,Roots Organics Oregonism XL 8 oz,Beneficials,609728631383,30,16.5
ROOX416,ROIX1,Roots Organics,Roots Organics Oregonism XL lb,Beneficials,609728631390,56,30.8
ROPB407,ROPB3,Roots Organics,Roots Organics Phos Bat Guano 3 lb,Fertilizers,609728631499,9.99,6.27
ROPB412,ROPB9,Roots Organics,Roots Organics Phos Bat Guano 9 lb,Fertilizers,609728631505,26.99,16.225
ROPB440,ROPB40,Roots Organics,Roots Organics Phos Bat Guano 40 lb (SO Only),Fertilizers,609728631529,99.99,49.5
ROPG407,ROPSBG3,Roots Organics,Roots Organics Seabird Guano Granular 3 lb,Fertilizers,609728631796,12,6.6
ROPG412,ROPSBG9,Roots Organics,Roots Organics Seabird Guano Granular 9 lb,Fertilizers,609728631802,30,9.9
ROPP400,ROPLAY,Roots Organics,Roots Organics Player Pack,Nutrients,609728632069,54.99,44
ROPP407,ROPSBP3,Roots Organics,Roots Organics Seabird Guano Powdered 3 lb,Fertilizers,609728631741,11,6.05
ROPP412,ROPSBP9,Roots Organics,Roots Organics Seabird Guano Powdered 9 lb,Fertilizers,609728631758,28,15.4
ROPP420,ROPSBP20,Roots Organics,Roots Organics Seabird Guano Powdered 20 lb (SO Only),Fertilizers,609728631765,50,25
ROPP440,ROPSBP40,Roots Organics,Roots Organics Seabird Guano Powdered 40 lb (SO Only),Fertilizers,609728631772,89.99,45
ROS432,ROSRQ,Roots Organics,Roots Organics Surge qt,Nutrients,609728632175,20.99,11.77
ROS450,ROSRG,Roots Organics,Roots Organics Surge gal,Nutrients,609728632182,59.99,33
ROS465,ROSR2.5G,Roots Organics,Roots Organics Surge 2.5 gal,Nutrients,609728632199,159.99,85.8
ROS475,ROSR5G,Roots Organics,Roots Organics Surge 5 gal,Nutrients,609728632205,239.99,120.15
ROSN407,ROSN3,Roots Organics,Roots Organics Super Nitro Bat Guano 3 lb,Fertilizers,609728631543,30,16.5
ROSN412,ROSN9,Roots Organics,Roots Organics Super Nitro Bat Guano 9 lb,Fertilizers,609728631550,80,44
ROUB407,ROUB3,Roots Organics,Roots Organics Uprising Bloom 3 lb,Fertilizers,609728631697,12,6.6
ROUB412,ROUB9,Roots Organics,Roots Organics Uprising Bloom 9 lb,Fertilizers,609728631703,33,18.15
ROUB440,ROUB40,Roots Organics,Roots Organics Uprising Bloom 40 lb (SO Ony),Fertilizers,609728631727,97,48.5
ROUF407,ROUF3,Roots Organics,Roots Organics Uprising Foundation 3 lb,Fertilizers,609728631598,18,9.9
ROUF412,ROUF9,Roots Organics,Roots Organics Uprising Foundation 9 lb,Fertilizers,609728631604,38,20.9
ROUF440,ROUF40,Roots Organics,Roots Organics Uprising Foundation 40 lb (SO Only),Fertilizers,609728631628,118,59
ROUG407,ROUG3,Roots Organics,Roots Organics Uprising Grow 3 lb,Fertilizers,609728631642,20,11
ROUG412,ROUG9,Roots Organics,Roots Organics Uprising Grow 9 lb,Fertilizers,609728631659,46,25.3
ROUG440,ROUG40,Roots Organics,Roots Organics Uprising Grow 40 lb (SO Only),Fertilizers,609728631673,145,72.5
RRC350,HDRTRTBAG50,Root Riot,Root Riot Starter Cubes 50 Pack,Propagation Supplies,659627011076,18,11.73
RRP350,GH3253,General Hydroponics,General Hydroponics Rapid Rooter Plugs 50 Pack,Propagation Supplies,793094032537,16.5,9.63
RS304,GH1700,General Hydroponics,General Hydroponics RapidStart 125 mL,Nutrients,793094017008,26.5,14.67
RS309,GH1701,General Hydroponics,General Hydroponics RapidStart 275 mL,Nutrients,793094017015,40,21.99
RS317,GH1702,General Hydroponics,General Hydroponics RapidStart 500 mL,Nutrients,793094017022,74.5,40.91
RS333,GH1703,General Hydroponics,General Hydroponics RapidStart L,Nutrients,793094017039,144,78.82
RS350,GH1704,General Hydroponics,General Hydroponics RapidStart gal,Nutrients,793094017046,490,269.5
RSS409,TFROOT66250,Technaflora,Technaflora ROOT 66 250 mL,Nutrients,625664307069,30.18,16.59
RSS433,TFROOT661L,Technaflora,Technaflora ROOT 66 L,Nutrients,625664307076,102.62,54.44
SAC920D,SUGRUC2.0,Sunshine Advanced,Sunshine Advanced Ultra Coir 2 cu ft Loose,Coco,64277313201,25.95,13.99
SB200,HLSB,HydroLogic,HydroLogic Small Boy De-Chlorinator,Water Filtration,812111010027,107,64
SB202,HL36005,HydroLogic,HydroLogic Small Boy De-Chlorinator with KDF85 Catalytic Carbon Filter,Water Filtration,812111011314,130,79.5
SB205,HLSBS,HydroLogic,HydroLogic Small Boy Sediment Filter,Water Filtration,812111010157,11,6
SB432,BCSIBQT,Botanicare,Botanicare Silica Blast qt,Nutrients,757900210328,18,9.85
SB450,BCSIBGAL,Botanicare,Botanicare Silica Blast gal,Nutrients,757900211288,43.5,23.93
SB465,BCSIB2.5GAL,Botanicare,Botanicare Silica Blast 2.5 gal,Nutrients,757900613358,97,53.35
SB475,BCSIB5GAL,Botanicare,Botanicare Silica Blast 5 gal,Nutrients,757900618247,179,88.95
SBL403,ETSB1,Humboldt County's Own,Humboldt County's Own Sonic Bloom lb,Nutrients,892753002468,42,27.45
SBL425,ETSB5,Humboldt County's Own,Humboldt County's Own Sonic Bloom 25 lb (SO Only),Nutrients,892753002574,500,300
SCB400,GH1582,General Hydroponics,General Hydroponics SubCulture-B 75 g,Beneficials,793094015820,21.5,14.06
SCB402,GH1583,General Hydroponics,General Hydroponics SubCulture-B 150 g,Beneficials,793094015837,36,23.83
SCB403,GH1584,General Hydroponics,General Hydroponics SubCulture B 300 g,Beneficials,793094015844,62.5,41.31
SCB404,GH1585,General Hydroponics,General Hydroponics SubCulture-B 600 g,Beneficials,793094015851,118,77.7
SCB408,BCNSSWB8,Botanicare,Botanicare Sweet Berry 8 oz,Nutrients,757900300081,12,6.6
SCB432,BCNSSWBQT,Botanicare,Botanicare Sweet Berry qt,Nutrients,757900300326,29,15.95
SCB450,BCNSSWBGAL,Botanicare,Botanicare Sweet Berry gal,Nutrients,757900301286,72,39.66
SCB465,BCNSSWB2.5,Botanicare,Botanicare Sweet Berry 2.5 gal,Nutrients,757900303204,159.5,87.81
SCB475,BCNSSWB5,Botanicare,Botanicare Sweet Berry 5 gal,Nutrients,757900306403,291.5,145.75
SCB499,BCNSSWB55,Botanicare,Botanicare Sweet Berry 55 gal (SO Only),Nutrients,757900309985,2895,1447.41
SCC432,BCNSSWCQT,Botanicare,Botanicare Sweet Citrus qt,Nutrients,757900300302,29,15.95
SCC450,BCNSSWCGAL,Botanicare,Botanicare Sweet Citrus gal,Nutrients,757900301200,72,39.66
SCC465,BCNSSWC2.5,Botanicare,Botanicare Sweet Citrus 2.5 gal,Nutrients,757900303198,159.5,87.81
SCC475,BCNSSWC5,Botanicare,Botanicare Sweet Citrus 5 gal,Nutrients,757900306304,291.5,145.75
SCG432,BCNSSWGQT,Botanicare,Botanicare Sweet Grape qt,Nutrients,757900288990,29,15.95
SCG450,BCNSSWGGAL,Botanicare,Botanicare Sweet Grape gal,Nutrients,757900290009,72,39.66
SCG465,BCNSSWG2.5,Botanicare,Botanicare Sweet Grape 2.5 gal,Nutrients,757900300005,159.5,87.81
SCG475,BCNSSWG5,Botanicare,Botanicare Sweet Grape 5 gal,Nutrients,757900303006,291.5,145.75
SCM400,GH1586,General Hydroponics,General Hydroponics SubCulture-M 75 g,Beneficials,793094015868,12.5,7.59
SCM402,GH1587,General Hydroponics,General Hydroponics SubCulture-M 150 g,Beneficials,793094015875,20.5,12.5
SCM404,GH1589,General Hydroponics,General Hydroponics SubCulture-M 600 g,Beneficials,793094015899,53.5,32.36
SCR408,BCNSSWR8,Botanicare,Botanicare Sweet Raw 8 oz,Nutrients,757900000967,12,6.6
SCR432,BCNSSWRQT,Botanicare,Botanicare Sweet Raw qt,Nutrients,757900000981,29,15.95
SCR450,BCNSSWRGAL,Botanicare,Botanicare Sweet Raw gal,Nutrients,757900000974,72,39.66
SCR465,BCNSSWR2.5,Botanicare,Botanicare Sweet Raw 2.5 gal,Nutrients,757900000943,159.5,87.81
SCR475,BCNSSWR5,Botanicare,Botanicare Sweet Raw 5 gal,Nutrients,757900000950,291.5,148.75
SD433,TFSD1L,Technaflora,Technaflora SugarDaddy L,Nutrients,625664806166,32.89,17.66
SD451,TFSD4L,Technaflora,Technaflora SugarDaddy 4 L,Nutrients,625664806173,100.67,55.3
SD466,TFSD10L,Technaflora,Technaflora SugarDaddy 10 L,Nutrients,625664806180,225.56,124.01
SD476,TFSD20L,Technaflora,Technaflora SugarDaddy 20 L,Nutrients,625664280966,423.45,213.41
SGD732,AGRSER32RTU,Serenade,Serenade Garden Disease Control RTU qt,Mold/Fungus Control,687073085105,13,7.07
SMB320,RWMM5040,Grodan,GRODAN Starter MINI-BLOCKS 2in 24 Pack,Rockwool,856372001400,7.12,4.27
SMC476,NLSM9020L,Nutrilife,Nutrilife SM-90 Concentrate 20 L,Water Conditioners,674193190048,304.4,152.2
SNSFC716,SN604B32OZ,SNS,SNS 244C Fungicide Concentrate pt,Mold/Fungus Control,713757643207,20.5,13.69
SNSFC732,SN244C32OZ,SNS,SNS 244C Fungicide Concentrate qt,Mold/Fungus Control,736211027573,40,26.32
SNSFR732,SN24432OZ,SNS,SNS 244 Fungicide RTU qt,Mold/Fungus Control,705105129686,23.5,15.48
SNSFR750,SN2441GAL,SNS,SNS 244 Fungicide RTU gal,Mold/Fungus Control,705105129785,60,39.48
SNSMC702,SN217C1OZ,SNS,SNS 217C Mite Control Concentrate 1.5 oz,Insect Control,713757736626,9,6.59
SNSMC716,SN217C16OZ,SNS,SNS 217C Mite Control Concentrate pt,Insect Control,705105229386,69,45.62
SNSMC750,SN217CGAL,SNS,SNS 217C Mite Control Concentrate gal,Insect Control,705105175188,300,197.41
SNSMR732,SN21732OZ,SNS,SNS 217 Mite Control RTU qt,Insect Control,705105324661,24.5,16.32
SNSMR750,SN2171GAL,SNS,SNS 217 Mite Control RTU gal,Insect Control,705105484372,89.5,59.22
SNSPC704,SN2034OZ,SNS,Sierre Natural Science SNS 203 Pesticide Concentrate 4 oz,Insect Control,713757736923,9,6.59
SNSPC716,SN20316OZ,SNS,SNS 203 Pesticide Concentrate pt,Insect Control,705105287386,20.5,13.69
SNSPC750,SN203GAL,SNS,SNS 203 Pesticide Concentrate gal,Insect Control,705105229188,95.5,63.17
SNSPW416,SN31116OZ,SNS,Sierra Natural Science SNS 311 Plant and Vegetable Wash pt,Insect Control,713757643306,12.75,8.145
SNSPW450,SN3111GAL,SNS,SNS 311 Plant and Vegetable Wash gal,Insect Control,736211642189,63,40.698
SNSSC703,SN2092OZ,SNS,SNS 209 Systemic Pest Control Concentrate 2.5 oz,Insect Control,713757736824,9,6.59
SNSSC716,SN209P,SNS,SNS 209 Systemic Pest Control Concentrate pt,Insect Control,705105347981,20.5,13.69
SNSSC750,SN209GAL,SNS,SNS 209 Systemic Pest Control Concentrate gal,Insect Control,713757642804,95.5,63.17
SNSVA432,SN604A32OZ,SNS,SNS 604A Vegetation Growth Stimulator qt,Nutrients,705105287485,15.375,10.071
SP310,RC1,Smart Pot,Smart Pot #1 7in ,Pots/Containers,674344100018,2.25,1.44
SP315,RC2,Smart Pot,Smart Pot #2 8in ,Pots/Containers,674344100025,2.5,1.57
SP320,RC3,Smart Pot,Smart Pot #3 10in ,Pots/Containers,674344100032,5,3.27
SP325,RC5,Smart Pot,Smart Pot #5 12in ,Pots/Containers,674344100056,6,3.93
SP330,RC7,Smart Pot,Smart Pot #7 14in ,Pots/Containers,674344100070,7,4.59
SP335,RC10,Smart Pot,Smart Pot #10 16in ,Pots/Containers,674344100100,9,5.91
SP340,RC15,Smart Pot,Smart Pot #15 18in ,Pots/Containers,674344100155,10,6.57
SP345,RC20,Smart Pot,Smart Pot #20 20in ,Pots/Containers,674344100209,12,7.89
SP350,RC25,Smart Pot,Smart Pot #25 21in ,Pots/Containers,674344100254,13,8.55
SP355,RC30,Smart Pot,Smart Pot #30 24in ,Pots/Containers,674344100308,15,9.87
SP365,RC45,Smart Pot,Smart Pot #45 27in ,Pots/Containers,674344100452,19,12.51
SP370,RC65,Smart Pot,Smart Pot #65 32in ,Pots/Containers,674344100650,23,15.15
SP375,RC100,Smart Pot,Smart Pot #100 38in ,Pots/Containers,674344101008,30,19.77
SP380,RC150,Smart Pot,Smart Pot #150 45in ,Pots/Containers,674344101503,40,26.37
SP382,RC200,Smart Pot,Smart Pot #200 50in ,Pots/Containers,674344102005,50,32.97
SP383,RC300,Smart Pot,Smart Pot #300 60in ,Pots/Containers,674344103002,70,46.17
SP391,RC600,Smart Pot,Smart Pot #600 86in (SO Only),Pots/Containers,674344106003,95,56.97
SPG465,HOSPGF2.5GAL,Earth Juice,Earth Juice Sugar Peak Grand Finale 2.5 gal,Nutrients,727644371340,66.885,48.357
SPH320,RC3H,Smart Pot,Smart Pot with Handles #3 10in ,Pots/Containers,674344140038,6,3.93
SPH325,RC5H,Smart Pot,Smart Pot with Handles #5 12in ,Pots/Containers,674344140052,7,4.59
SPH330,RC7H,Smart Pot,Smart Pot with Handles #7 14in ,Pots/Containers,674344140076,8,5.25
SPH335,RC10H,Smart Pot,Smart Pot with Handles #10 16in ,Pots/Containers,674344140106,10,6.57
SPH340,RC15H,Smart Pot,Smart Pot with Handles #15 18in ,Pots/Containers,674344140151,13,8.55
SPPM500,MIMW100,Milwaukee,Milwaukee Smart Portable pH Meter,pH/EC/TDS,810666003013,117,69.64
SPPM505,MISE220,Milwaukee,Milwaukee Smart Portable pH Meter Probe,pH/EC/TDS,810666009008,61.5,36.79
SPSM915D,FX14116,FoxFarm,FoxFarm Salamander Soil Potting Mix 1.5 cu ft,Soil,752289591105,19.95,10.65
SPSM927D,FX14133,FoxFarm,FoxFarm Salamander Soil Potting Mix 27 cu ft (SO Only),Soil,752289582295,299,145.83
SPSM955D,FX14134,FoxFarm,FoxFarm Salamander Soil Potting Mix 55 cu ft (SO Only),Soil,752289582097,589,288.55
SPT310,RCT1,Smart Pot,Smart Pot Tan #1 7in ,Pots/Containers,674344160012,4,2.63
SPT315,RCT2,Smart Pot,Smart Pot Tan #2 8in ,Pots/Containers,674344160029,4.5,2.96
SPT320,RCT3,Smart Pot,Smart Pot Tan #3 10in ,Pots/Containers,674344160036,5.5,3.62
SPT325,RCT5,Smart Pot,Smart Pot Tan #5 12in ,Pots/Containers,674344160050,6.5,4.28
SPT330,RCT7,Smart Pot,Smart Pot Tan #7 14in ,Pots/Containers,674344160074,7.5,4.94
SPT335,RCT10,Smart Pot,Smart Pot Tan #10 16in ,Pots/Containers,674344160104,10,6.57
SPT340,RCT15,Smart Pot,Smart Pot Tan #15 18in ,Pots/Containers,674344160159,12,7.89
SPT345,RCT20,Smart Pot,Smart Pot Tan #20 20in ,Pots/Containers,674344160203,14,9.21
SPT350,RCT25,Smart Pot,Smart Pot Tan #25 21in ,Pots/Containers,674344160258,15,9.87
SPT355,RCT30,Smart Pot,Smart Pot Tan #30 24in ,Pots/Containers,674344160302,17,11.19
SPT365,RCT45,Smart Pot,Smart Pot Tan #45 27in ,Pots/Containers,674344160456,20,13.17
SPT370,RCT65,Smart Pot,Smart Pot Tan #65 32in ,Pots/Containers,674344160654,25,16.47
SPT375,RCT100,Smart Pot,Smart Pot Tan #100 38in ,Pots/Containers,674344161002,33,21.75
SPT380,RCT150,Smart Pot,Smart Pot Tan #150 45in (SO Only),Pots/Containers,674344161507,44,29.01
SPT382,RCT200,Smart Pot,Smart Pot Tan #200 50in (SO Only),Pots/Containers,674344162009,53,34.95
SPT383,RCT300,Smart Pot,Smart Pot Tan #300 60in (SO Only),Pots/Containers,674344163006,75,49.47
SPT384,RCT400,Smart Pot,Smart Pot Tan #400 70in (SO Only),Pots/Containers,674344164003,85,56.1
SPT465,HOH37195,Earth Juice,Earth Juice Sugar Peak Transition 2.5 gal,Nutrients,727644371944,66.75,43.524
SR200,HLRO100,HydroLogic,HydroLogic Stealth Reverse Osmosis 100 System,Water Filtration,812111010034,225,134
SR204,HLSTEALTHUV,HydroLogic,HydroLogic Stealth RO100/200 UV Sterilizer Kit 1/2 gpm,Water Filtration,812111010423,99,59
SR205,HLROFILSED,HydroLogic,HydroLogic Stealth Reverse Osmosis 100/200 Sediment Filter Cleanable,Water Filtration,812111010126,14.5,8.6
SR215,HLROFILCAR,HydroLogic,HydroLogic Stealth Reverse Osmosis and Small Boy RO100/200 Green Carbon Filter,Water Filtration,812111010454,16.5,9.75
SR216,HLKDF10,HydroLogic,HydroLogic Stealth Reverse Osmosis and Small Boy KDF85 Carbon Filter,Water Filtration,812111010263,39,25
SR220,HLROMEM,HydroLogic,HydroLogic Stealth Reverse Osmosis Membrane Element 100 gpd,Water Filtration,812111010195,83,49
SR221,HL22122,HydroLogic,HydroLogic Stealth Reverse Osmosis Low Pressure High Flow Membrane 200 gpd,Water Filtration,812111011895,100,60
SR230,HLROBOOSTER,HydroLogic,HydroLogic Stealth Pressure Booster Pump,Water Filtration,812111010225,210,129
SRFOB465,SLRFO419,Sunleaves,Sunleaves Rockwool Formula One B 2.5 gal,Sunleaves,872187001565,76.5,42.06
SRFR201,HL23187,HydroLogic,HydroLogic Stealth RO100 1:1 Ratio Flow Restrictor,Water Filtration,812111011918,9.5,6
SRFR202,HL23197,HydroLogic,HydroLogic Stealth RO200 1:1 Ratio Flow Restrictor,Water Filtration,812111011901,9.5,6
SRK202,HL36014,HydroLogic,HydroLogic Stealth KDF Reverse Osmosis 200 System,Water Filtration,812111012113,338,200.5
SSAA432,ROSSAAQ,Soul,Soul Amino Aide qt,Nutrients,609728632762,50,27.5
SSAA450,ROSSAAG,Soul,Soul Amino Aide gal,Nutrients,609728632779,150,82.5
SSAA465,ROSSAA2.5G,Soul,Soul Amino Aide 2.5 gal,Nutrients,609728632786,350,192.5
SSAA475,ROSSAA5G,Soul,Soul Amino Aide 5 gal,Nutrients,609728632793,660,330
SSB432,ROSSBQ,Soul,Soul Bloom qt,Nutrients,609728632717,19,10.45
SSB450,ROSSBG,Soul,Soul Bloom gal,Nutrients,609728632724,54,29.7
SSB465,ROSSB2.5G,Soul,Soul Bloom 2.5 gal,Nutrients,609728632731,116,63.8
SSB475,ROSSB5G,Soul,Soul Bloom 5 gal,Nutrients,609728632748,214,107
SSBS432,ROSSBSQ,Soul,Soul Big Swell qt,Nutrients,609728632816,50,27.5
SSBS450,ROSSBSG,Soul,Soul Big Swell gal,Nutrients,609728632823,150,82.5
SSBS465,ROSSBS2.5G,Soul,Soul Big Swell 2.5 gal,Nutrients,609728632830,350,192.5
SSBS475,ROSSBS5G,Soul,Soul Big Swell 5 gal,Nutrients,609728632847,660,330
SSG432,ROSSGQ,Soul,Soul Grow qt,Nutrients,609728632663,19,10.45
SSG450,ROSSGG,Soul,Soul Grow gal,Nutrients,609728632670,54,29.7
SSG465,ROSSG2.5G,Soul,Soul Grow 2.5 gal,Nutrients,609728632687,116,63.8
SSG475,ROSSG5G,Soul,Soul Grow 5 gal,Nutrients,609728632694,214,107
SSGN432,ROSSGNQ,Soul,Soul Grow-N qt,Nutrients,609728632861,22,12.1
SSGN450,ROSSGNG,Soul,Soul Grow-N gal,Nutrients,609728632878,60,33
SSGN465,ROSSGN2.5G,Soul,Soul Grow-N 2.5 gal,Nutrients,609728632885,140,77
SSGN475,ROSSGN5G,Soul,Soul Grow-N 5 gal,Nutrients,609728632892,260,130
SSI432,ROSSIQ,Soul,Soul Infinity qt,Nutrients,609728632960,29,15.4
SSI450,ROSSIG,Soul,Soul Infinity gal,Nutrients,609728632977,72,39.6
SSI465,ROSSI2.5G,Soul,Soul Infinity 2.5 gal,Nutrients,609728632984,160,88
SSI475,ROSSI5G,Soul,Soul Infinity 5 gal,Nutrients,609728632991,300,150
SSP432,ROSSPKQ,Soul,Soul PeaK qt,Nutrients,609728632915,26,14.3
SSP450,ROSSPKG,Soul,Soul PeaK gal,Nutrients,609728632922,80,44
SSP465,ROSSPK2.5G,Soul,Soul PeaK 2.5 gal,Nutrients,609728632939,180,99
SSP475,ROSSPK5G,Soul,Soul PeaK 5 gal,Nutrients,609728632946,320,160
SSPP400,ROSSPLAY,Soul,Soul Player Pack,Nutrients,609728632076,54.99,44
SSU408,ETSS8OZ,Humboldt County's Own,Humboldt County's Own Snow Storm Ultra 8 oz,Nutrients,892753002161,16.43,9.97
SSU432,ETSS32OZ,Humboldt County's Own,Humboldt County's Own Snow Storm Ultra qt,Nutrients,892753002130,45.21,27.31
SSU450,ETSSGAL,Humboldt County's Own,Humboldt County's Own Snow Storm Ultra gal,Nutrients,892753002147,135.79,82.14
SSU475,ETSS5GAL,Humboldt County's Own,Humboldt County's Own Snow Storm Ultra 5 gal (SO Only),Nutrients,892753002727,490,267.8
ST310,RC1TP,Smart Pot,Smart Pot Smart Transplanter,Pots/Containers,674344000011,2.25,1.44
ST315,RC2TP,Smart Pot,Smart Pot Smart Transplanter #2,Pots/Containers,674344000028,2.5,1.57
STS244,GH8043,General Hydroponics,General Hydroponics Snapture Tray Stand 4' x 4',Trays/Reservoirs,793094080439,90,54
TB205,HLTBBS,HydroLogic,HydroLogic Tall Boy and Tall Blue Sediment Filter,Water Filtration,812111010171,14,8
TB216,HLKDF20,HydroLogic,HydroLogic Tall Boy and Tall Blue KDF85 Carbon Filter,Water Filtration,812111010461,74.95,47
TB475,FX14022,FoxFarm,FoxFarm Tiger Bloom Liquid Plant Food 5 gal,Nutrients,752289790355,284,170.07
TC216,GH4610,General Hydroponics,General Hydroponics Texas Controller,Hydroponic Systems,793094046107,372,223
TCS508,GH1571,General Hydroponics,General Hydroponics TDS Calibration Solution 1500 ppm 8 oz,pH/EC/TDS,793094015714,8.5,4.51
TECS510,HMDC1000,HM Digital,HM Digital TDS/EC Calibration Solution 1000 ppm,pH/EC/TDS,891144000038,6.5,4.65
THT500,HMDCOM80,HM Digital,HM Digital EC/TDS HydroTester,pH/EC/TDS,891144000229,42.95,25.85
TM900,BKLM,,Teaming with Microbes,Books/Media,9781604691139,24.95,14.97
TN900,BKTN,,Teaming with Nutrients,Books/Media,9781604693140,24.95,14.97
TSK417,TFPR02006,Technaflora,Technaflora Recipe for Success Starter Kit,Nutrients,625664100721,45.26,31.54
VAPF408,VC995700,Vermicrop Organics ,Vermicrop Organics VermiAll Broad Spectrum Dry Fertilizer 4 lb,Fertilizers,891155002496,18.99,13.2
VAPF425,VC995701,Vermicrop Organics ,Vermicrop Organics VermiAll Broad Spectrum Dry Fertilizer 25 lb,Fertilizers,891155002472,150,90
VB413,VCBRIX2,Vermicrop Organics ,Vermicrop Organics VermiBrix 10 lb,Compost Teas,891155002298,102,51
VBF410,VC995704,Vermicrop Organics ,Vermicrop Organics VermiBloom Fruit and Flower Dry Fertilizer 5 lb,Fertilizers,891155002519,18.99,13.2
VBF435,VC995705,Vermicrop Organics ,Vermicrop Organics VermiBloom Fruit and Flower Dry Fertilizer 35 lb,Fertilizers,891155002465,150,90
VBSA910D,VCBPVB,Vermicrop Organics ,Vermicrop Organics VermiBlend Soil Amendment cu ft,Soil,891155002014,18.09,10.67
VF414,VCFEAST2,Vermicrop Organics,Vermicrop Organics VermiFeast 14 lb,Compost Teas,891155002281,99.99,55
VFPS915D,VCFIRE,Vermicrop Organics ,Vermicrop Organics VermiFire Potting Soil 1.5 cu ft,Soil,891155002250,17.78,10.48
VGF407,VC995702,Vermicrop Organics ,Vermicrop Organics VermiVeg Vegetative Stage Dry Fertilizer 3 lb,Fertilizers,891155002502,18.99,13.2
VGF425,VC995703,Vermicrop Organics ,Vermicrop Organics VermiVeg Vegetative Stage Dry Fertilizer 25 lb,Fertilizers,891155002458,150,90
VIT408,BCNSVA8,Botanicare,Botanicare Vitamino 8 oz,Nutrients,765462529840,13.5,7.43
VIT432,BCNSVAQT,Botanicare,Botanicare Vitamino qt,Nutrients,765462021368,29,15.95
VIT450,BCNSVAGAL,Botanicare,Botanicare Vitamino gal,Nutrients,765462016364,71.75,39.47
VIT465,BCNSVA25,Botanicare,Botanicare Vitamino 2.5 gal,Nutrients,765462009243,157.5,86.66
VIT475,BCNSVA5,Botanicare,Botanicare Vitamino 5 gal,Nutrients,765462009366,290,145.08
VITP433,GTVMP1L,Grotek,Grotek Vitamax Plus L,Nutrients,670829802262,17.6025,11.736
